imageName,annotated,cards_counted,total_cards,videoId,upper_left_face_visible,upper_left_face_x,upper_left_face_y,upper_right_face_visible,upper_right_face_x,upper_right_face_y,upper_left_back_visible,upper_left_back_x,upper_left_back_y,upper_right_back_visible,upper_right_back_x,upper_right_back_y,lower_left_face_visible,lower_left_face_x,lower_left_face_y,lower_right_face_visible,lower_right_face_x,lower_right_face_y,lower_left_back_visible,lower_left_back_x,lower_left_back_y,lower_right_back_visible,lower_right_back_x,lower_right_back_y,mask
MAQ01050_frame_80.jpg,1,39,52,14,0,0.0,0.0,1,0.375,0.792188,1,0.2125,0.501563,1,0.289583,0.798438,1,0.510417,0.125,1,0.7375,0.428125,1,0.420833,0.1,1,0.65,0.428125,MAQ01050_frame_80_mask.jpg
MAQ01050_frame_100.jpg,1,39,52,14,0,0.0,0.0,1,0.379167,0.825,1,0.1875,0.53125,1,0.291667,0.8328120000000001,1,0.491667,0.148438,1,0.74375,0.45,1,0.404167,0.125,1,0.658333,0.45,MAQ01050_frame_100_mask.jpg
MAQ01050_frame_120.jpg,1,39,52,14,0,0.0,0.0,1,0.297917,0.835938,1,0.008333,0.571875,1,0.23125,0.8625,1,0.308333,0.179688,1,0.6625,0.478125,1,0.225,0.164062,1,0.604167,0.495312,MAQ01050_frame_120_mask.jpg
MAQ01050_frame_140.jpg,1,39,52,14,0,0.0,0.0,0,0.0,0.0,1,0.14166700000000002,0.58125,1,0.3375,0.926562,1,0.625,0.292187,1,0.95625,0.720313,1,0.566667,0.290625,1,0.916667,0.7625,MAQ01050_frame_140_mask.jpg
MAQ01050_frame_160.jpg,1,39,52,14,1,0.310417,0.428125,0,0.0,0.0,1,0.25416700000000003,0.432812,1,0.229167,0.729688,1,0.764583,0.478125,1,0.745833,0.8546879999999999,1,0.716667,0.495312,1,0.695833,0.8890620000000001,MAQ01050_frame_160_mask.jpg
MAQ01050_frame_180.jpg,1,39,52,14,1,0.395833,0.2375,0,0.0,0.0,1,0.333333,0.229687,1,0.183333,0.501563,1,0.775,0.465625,1,0.564583,0.782813,1,0.7125,0.478125,1,0.49375,0.804688,MAQ01050_frame_180_mask.jpg
MAQ01050_frame_200.jpg,1,39,52,14,1,0.354167,0.25,0,0.0,0.0,1,0.279167,0.239063,1,0.079167,0.495312,1,0.6375,0.64375,1,0.364583,0.898438,1,0.54375,0.665625,1,0.264583,0.91875,MAQ01050_frame_200_mask.jpg
MAQ01050_frame_220.jpg,1,39,52,14,1,0.389583,0.182812,0,0.0,0.0,1,0.304167,0.175,1,0.079167,0.421875,1,0.608333,0.726562,1,0.289583,0.901563,1,0.4875,0.75625,1,0.19375,0.920312,MAQ01050_frame_220_mask.jpg
MAQ01050_frame_240.jpg,1,39,52,14,1,0.422917,0.14375,0,0.0,0.0,1,0.339583,0.13125,1,0.129167,0.375,1,0.645833,0.58125,1,0.35625,0.785937,1,0.545833,0.596875,1,0.270833,0.801562,MAQ01050_frame_240_mask.jpg
MAQ01050_frame_260.jpg,1,39,52,14,1,0.4125,0.245312,0,0.0,0.0,1,0.3375,0.2375,1,0.17916700000000002,0.528125,1,0.720833,0.507812,1,0.475,0.8796870000000001,1,0.6125,0.517188,1,0.372917,0.898438,MAQ01050_frame_260_mask.jpg
MAQ01050_frame_280.jpg,1,39,52,14,0,0.0,0.0,0,0.0,0.0,1,0.216667,0.260937,1,0.14791700000000002,0.589063,1,0.627083,0.253125,1,0.552083,0.75,1,0.525,0.245312,1,0.45,0.779687,MAQ01050_frame_280_mask.jpg
MAQ01050_frame_300.jpg,1,39,52,14,0,0.0,0.0,0,0.0,0.0,1,0.247917,0.375,1,0.2875,0.664062,1,0.65625,0.2125,1,0.764583,0.592187,1,0.595833,0.204687,1,0.702083,0.610938,MAQ01050_frame_300_mask.jpg
MAQ01050_frame_320.jpg,1,39,52,14,0,0.0,0.0,1,0.310417,0.714063,1,0.110417,0.451562,1,0.24375,0.725,1,0.422917,0.12656199999999998,1,0.677083,0.425,1,0.354167,0.107813,1,0.61875,0.432812,MAQ01050_frame_320_mask.jpg
MAQ01050_frame_340.jpg,1,39,52,14,0,0.0,0.0,1,0.402083,0.709375,1,0.166667,0.465625,1,0.314583,0.715625,1,0.41875,0.023438,1,0.714583,0.210938,1,0.33125,0.003125,1,0.633333,0.19375,MAQ01050_frame_340_mask.jpg
MAQ01051_frame_0.jpg,1,38,52,15,1,0.416667,0.30625,0,0.0,0.0,1,0.352083,0.296875,1,0.247917,0.546875,1,0.777083,0.5,1,0.625,0.79375,1,0.71875,0.498437,1,0.55625,0.795312,MAQ01051_frame_0_mask.jpg
MAQ01051_frame_20.jpg,1,38,52,15,1,0.389583,0.245312,0,0.0,0.0,1,0.320833,0.229687,1,0.17083299999999998,0.496875,1,0.747917,0.559375,1,0.51875,0.8421870000000001,1,0.670833,0.55625,1,0.44375,0.8453129999999999,MAQ01051_frame_20_mask.jpg
MAQ01051_frame_40.jpg,1,38,52,15,1,0.46875,0.153125,0,0.0,0.0,1,0.3875,0.13125,1,0.19375,0.385937,1,0.735417,0.645312,1,0.447917,0.825,1,0.639583,0.646875,1,0.370833,0.828125,MAQ01051_frame_40_mask.jpg
MAQ01051_frame_60.jpg,1,38,52,15,1,0.427083,0.204687,0,0.0,0.0,1,0.339583,0.1875,1,0.152083,0.429688,1,0.639583,0.778125,1,0.377083,0.914062,1,0.529167,0.78125,1,0.283333,0.917188,MAQ01051_frame_60_mask.jpg
MAQ01051_frame_80.jpg,1,38,52,15,1,0.36875,0.164062,0,0.0,0.0,1,0.28541700000000003,0.1375,1,0.104167,0.401562,1,0.58125,0.679688,1,0.322917,0.867188,1,0.466667,0.684375,1,0.229167,0.867188,MAQ01051_frame_80_mask.jpg
MAQ01051_frame_100.jpg,1,38,52,15,1,0.391667,0.2125,0,0.0,0.0,1,0.30625,0.19375,1,0.154167,0.482812,1,0.679167,0.6,1,0.4375,0.901563,1,0.566667,0.596875,1,0.339583,0.901563,MAQ01051_frame_100_mask.jpg
MAQ01051_frame_120.jpg,1,38,52,15,1,0.297917,0.232813,0,0.0,0.0,1,0.20625,0.220312,1,0.1125,0.560937,1,0.654167,0.440625,1,0.489583,0.907813,1,0.527083,0.43125,1,0.375,0.91875,MAQ01051_frame_120_mask.jpg
MAQ01051_frame_140.jpg,1,38,52,15,0,0.0,0.0,0,0.0,0.0,1,0.19375,0.207813,1,0.11875,0.55,1,0.641667,0.265625,1,0.5375,0.782813,1,0.522917,0.240625,1,0.422917,0.78125,MAQ01051_frame_140_mask.jpg
MAQ01051_frame_160.jpg,1,38,52,15,0,0.0,0.0,0,0.0,0.0,1,0.11875,0.332813,1,0.120833,0.6625,1,0.522917,0.23125,1,0.575,0.734375,1,0.4125,0.214062,1,0.4625,0.7375,MAQ01051_frame_160_mask.jpg
MAQ01051_frame_180.jpg,1,38,52,15,0,0.0,0.0,1,0.295833,0.76875,1,0.14375,0.432812,1,0.208333,0.764062,1,0.529167,0.210938,1,0.70625,0.678125,1,0.41875,0.195312,1,0.59375,0.684375,MAQ01051_frame_180_mask.jpg
MAQ01051_frame_200.jpg,1,38,52,15,0,0.0,0.0,1,0.34791700000000003,0.81875,1,0.129167,0.51875,1,0.25625,0.821875,1,0.422917,0.167187,1,0.708333,0.5375,1,0.31875,0.159375,1,0.597917,0.542188,MAQ01051_frame_200_mask.jpg
MAQ01051_frame_220.jpg,1,38,52,15,0,0.0,0.0,1,0.391667,0.740625,1,0.152083,0.4625,1,0.29375,0.745313,1,0.429167,0.039062,1,0.739583,0.321875,1,0.322917,0.025,1,0.63125,0.326562,MAQ01051_frame_220_mask.jpg
MAQ01051_frame_240.jpg,1,38,52,15,0,0.0,0.0,1,0.377083,0.770312,1,0.095833,0.539062,1,0.29375,0.778125,1,0.345833,0.153125,1,0.675,0.38125,1,0.260417,0.146875,1,0.59375,0.389062,MAQ01051_frame_240_mask.jpg
MAQ01051_frame_260.jpg,1,38,52,15,0,0.0,0.0,1,0.425,0.692187,1,0.1625,0.471875,1,0.345833,0.701562,1,0.40625,0.098437,1,0.716667,0.321875,1,0.320833,0.095312,1,0.6375,0.33125,MAQ01051_frame_260_mask.jpg
MAQ01051_frame_280.jpg,1,38,52,15,0,0.0,0.0,1,0.31666700000000003,0.71875,1,0.102083,0.473438,1,0.23125,0.723437,1,0.310417,0.092188,1,0.570833,0.33125,1,0.222917,0.082812,1,0.46875,0.3375,MAQ01051_frame_280_mask.jpg
MAQ01051_frame_300.jpg,1,38,52,15,0,0.0,0.0,1,0.466667,0.735938,1,0.235417,0.470313,1,0.38125,0.739062,1,0.5375,0.10468800000000003,1,0.833333,0.396875,1,0.44375,0.092188,1,0.7375,0.398438,MAQ01051_frame_300_mask.jpg
MAQ01051_frame_320.jpg,1,38,52,15,0,0.0,0.0,0,0.0,0.0,1,0.154167,0.521875,1,0.260417,0.8296879999999999,1,0.579167,0.348438,1,0.777083,0.753125,1,0.495833,0.34531300000000004,1,0.697917,0.757812,MAQ01051_frame_320_mask.jpg
MAQ01051_frame_340.jpg,1,38,52,15,0,0.0,0.0,0,0.0,0.0,1,0.152083,0.246875,1,0.129167,0.5375,1,0.6,0.265625,1,0.572917,0.640625,1,0.525,0.25156300000000004,1,0.5,0.645312,MAQ01051_frame_340_mask.jpg
MAQ01051_frame_360.jpg,1,38,52,15,1,0.304167,0.3375,0,0.0,0.0,1,0.229167,0.326562,1,0.152083,0.617188,1,0.683333,0.467187,1,0.579167,0.83125,1,0.608333,0.460938,1,0.5,0.83125,MAQ01051_frame_360_mask.jpg
MAQ01052_frame_0.jpg,1,37,52,16,1,0.389583,0.264062,0,0.0,0.0,1,0.325,0.24375,1,0.185417,0.514062,1,0.777083,0.540625,1,0.579167,0.828125,1,0.71875,0.535937,1,0.502083,0.820312,MAQ01052_frame_0_mask.jpg
MAQ01052_frame_20.jpg,1,37,52,16,1,0.335417,0.19375,0,0.0,0.0,1,0.252083,0.17031300000000002,1,0.1625,0.485938,1,0.764583,0.429688,1,0.597917,0.810937,1,0.672917,0.417187,1,0.504167,0.809375,MAQ01052_frame_20_mask.jpg
MAQ01052_frame_40.jpg,1,37,52,16,0,0.0,0.0,0,0.0,0.0,1,0.19375,0.24375,1,0.13125,0.579688,1,0.664583,0.310937,1,0.583333,0.814063,1,0.55625,0.284375,1,0.46875,0.8,MAQ01052_frame_40_mask.jpg
MAQ01052_frame_60.jpg,1,37,52,16,0,0.0,0.0,0,0.0,0.0,1,0.091667,0.351562,1,0.091667,0.707812,1,0.53125,0.215625,1,0.604167,0.760938,1,0.408333,0.18125,1,0.46875,0.754687,MAQ01052_frame_60_mask.jpg
MAQ01052_frame_80.jpg,1,37,52,16,0,0.0,0.0,1,0.283333,0.779687,1,0.125,0.41875,1,0.183333,0.7625,1,0.522917,0.125,1,0.735417,0.601562,1,0.408333,0.101562,1,0.591667,0.59375,MAQ01052_frame_80_mask.jpg
MAQ01052_frame_100.jpg,1,37,52,16,0,0.0,0.0,1,0.295833,0.81875,1,0.06875,0.485938,1,0.1875,0.810937,1,0.404167,0.06875,1,0.714583,0.414062,1,0.2875,0.05,1,0.572917,0.421875,MAQ01052_frame_100_mask.jpg
MAQ01052_frame_120.jpg,1,37,52,16,0,0.0,0.0,1,0.302083,0.796875,1,0.058333,0.484375,1,0.19375,0.795312,1,0.377083,0.045312,1,0.7,0.33125,1,0.264583,0.025,1,0.564583,0.342187,MAQ01052_frame_120_mask.jpg
MAQ01052_frame_140.jpg,1,37,52,16,0,0.0,0.0,1,0.414583,0.853125,1,0.13333299999999998,0.535937,1,0.304167,0.85,1,0.49375,0.1125,1,0.86875,0.43125,1,0.385417,0.095312,1,0.739583,0.4375,MAQ01052_frame_140_mask.jpg
MAQ01052_frame_160.jpg,1,37,52,16,0,0.0,0.0,1,0.375,0.84375,1,0.13125,0.520312,1,0.279167,0.8375,1,0.602083,0.248438,1,0.889583,0.629687,1,0.514583,0.232813,1,0.7875,0.635938,MAQ01052_frame_160_mask.jpg
MAQ01052_frame_180.jpg,1,37,52,16,0,0.0,0.0,0,0.0,0.0,1,0.19375,0.354687,1,0.19375,0.696875,1,0.8125,0.32968800000000004,1,0.847917,0.760938,1,0.747917,0.301563,1,0.758333,0.757812,MAQ01052_frame_180_mask.jpg
MAQ01052_frame_200.jpg,1,37,52,16,0,0.0,0.0,0,0.0,0.0,1,0.28541700000000003,0.226562,1,0.125,0.559375,1,0.93125,0.453125,1,0.714583,0.8421870000000001,1,0.889583,0.426563,1,0.633333,0.8390629999999999,MAQ01052_frame_200_mask.jpg
MAQ01052_frame_220.jpg,1,37,52,16,1,0.40625,0.179688,0,0.0,0.0,1,0.325,0.11875,0,0.0,0.0,1,0.795833,0.692187,1,0.358333,0.923438,1,0.741667,0.679688,1,0.279167,0.917188,MAQ01052_frame_220_mask.jpg
MAQ01052_frame_240.jpg,1,37,52,16,1,0.533333,0.182812,0,0.0,0.0,1,0.470833,0.145313,1,0.15,0.328125,1,0.660417,0.825,0,0.0,0.0,1,0.575,0.835938,1,0.220833,0.85,MAQ01052_frame_240_mask.jpg
MAQ01052_frame_260.jpg,1,37,52,16,1,0.63125,0.121875,0,0.0,0.0,1,0.545833,0.076563,1,0.2625,0.25,1,0.629167,0.884375,0,0.0,0.0,1,0.504167,0.9,1,0.252083,0.801562,MAQ01052_frame_260_mask.jpg
MAQ01052_frame_280.jpg,1,37,52,16,1,0.5875,0.08125,0,0.0,0.0,1,0.485417,0.035937000000000004,1,0.279167,0.226562,1,0.554167,0.910937,0,0.0,0.0,1,0.40625,0.923438,1,0.258333,0.79375,MAQ01052_frame_280_mask.jpg
MAQ01052_frame_300.jpg,1,37,52,16,1,0.572917,0.175,0,0.0,0.0,1,0.489583,0.1375,1,0.28125,0.335938,1,0.647917,0.88125,0,0.0,0.0,1,0.527083,0.8875,1,0.314583,0.8578120000000001,MAQ01052_frame_300_mask.jpg
MAQ01052_frame_320.jpg,1,37,52,16,1,0.55,0.14218699999999998,0,0.0,0.0,1,0.46875,0.10468800000000003,1,0.260417,0.354687,1,0.770833,0.65,1,0.485417,0.814063,1,0.679167,0.64375,1,0.404167,0.801562,MAQ01052_frame_320_mask.jpg
MAQ01052_frame_340.jpg,1,37,52,16,1,0.44375,0.15,0,0.0,0.0,1,0.370833,0.121875,1,0.241667,0.4125,1,0.779167,0.451562,1,0.570833,0.767188,1,0.689583,0.4375,1,0.477083,0.748437,MAQ01052_frame_340_mask.jpg
MAQ01052_frame_360.jpg,1,37,52,16,1,0.35625,0.195312,0,0.0,0.0,1,0.275,0.17031300000000002,1,0.191667,0.485938,1,0.708333,0.384375,1,0.566667,0.8,1,0.604167,0.36875,1,0.460417,0.785937,MAQ01052_frame_360_mask.jpg
MAQ01053_frame_0.jpg,1,36,52,17,0,0.0,0.0,1,0.366667,0.745313,1,0.216667,0.46875,1,0.297917,0.754687,1,0.570833,0.2125,1,0.75625,0.573438,1,0.49375,0.2,1,0.689583,0.573438,MAQ01053_frame_0_mask.jpg
MAQ01053_frame_20.jpg,1,36,52,17,0,0.0,0.0,1,0.377083,0.775,1,0.210417,0.492188,1,0.304167,0.782813,1,0.552083,0.19375,1,0.775,0.546875,1,0.470833,0.182812,1,0.7,0.542188,MAQ01053_frame_20_mask.jpg
MAQ01053_frame_40.jpg,1,36,52,17,0,0.0,0.0,1,0.416667,0.809375,1,0.210417,0.545312,1,0.339583,0.8234379999999999,1,0.483333,0.15625,1,0.764583,0.4375,1,0.397917,0.14375,1,0.679167,0.429688,MAQ01053_frame_40_mask.jpg
MAQ01053_frame_60.jpg,1,36,52,17,0,0.0,0.0,1,0.454167,0.8578120000000001,1,0.214583,0.615625,1,0.364583,0.8765629999999999,1,0.40625,0.16875,1,0.70625,0.34375,1,0.314583,0.160938,1,0.60625,0.332813,MAQ01053_frame_60_mask.jpg
MAQ01053_frame_80.jpg,1,36,52,17,0,0.0,0.0,1,0.502083,0.903125,1,0.270833,0.68125,1,0.414583,0.91875,1,0.4375,0.217188,1,0.70625,0.335938,1,0.345833,0.2125,1,0.602083,0.320312,MAQ01053_frame_80_mask.jpg
MAQ01053_frame_100.jpg,1,36,52,17,0,0.0,0.0,1,0.389583,0.846875,1,0.145833,0.58125,1,0.30625,0.8640620000000001,1,0.44375,0.14218699999999998,1,0.772917,0.379688,1,0.35625,0.12656199999999998,1,0.6875,0.3625,MAQ01053_frame_100_mask.jpg
MAQ01053_frame_120.jpg,1,36,52,17,0,0.0,0.0,1,0.327083,0.878125,1,0.075,0.573438,1,0.241667,0.8921879999999999,1,0.502083,0.204687,1,0.822917,0.534375,1,0.420833,0.182812,1,0.764583,0.532813,MAQ01053_frame_120_mask.jpg
MAQ01053_frame_140.jpg,1,36,52,17,0,0.0,0.0,0,0.0,0.0,1,0.08958300000000001,0.389062,1,0.177083,0.678125,1,0.560417,0.184375,1,0.7125,0.5375,1,0.5,0.165625,1,0.666667,0.539062,MAQ01053_frame_140_mask.jpg
MAQ01053_frame_160.jpg,1,36,52,17,0,0.0,0.0,0,0.0,0.0,1,0.114583,0.3125,1,0.097917,0.617188,1,0.652083,0.28281300000000004,1,0.660417,0.665625,1,0.591667,0.260937,1,0.59375,0.676562,MAQ01053_frame_160_mask.jpg
MAQ01053_frame_180.jpg,1,36,52,17,0,0.0,0.0,0,0.0,0.0,1,0.110417,0.3,1,0.060417,0.629687,1,0.591667,0.296875,1,0.5375,0.770312,1,0.5,0.276562,1,0.45625,0.778125,MAQ01053_frame_180_mask.jpg
MAQ01053_frame_200.jpg,1,36,52,17,1,0.35625,0.207813,0,0.0,0.0,1,0.28125,0.204687,1,0.18125,0.503125,1,0.69375,0.335938,1,0.5375,0.73125,1,0.60625,0.325,1,0.4625,0.7375,MAQ01053_frame_200_mask.jpg
MAQ01053_frame_220.jpg,1,36,52,17,1,0.310417,0.195312,0,0.0,0.0,1,0.235417,0.185938,1,0.07083300000000001,0.459375,1,0.547917,0.5,1,0.3125,0.8125,1,0.452083,0.489063,1,0.227083,0.817187,MAQ01053_frame_220_mask.jpg
MAQ01053_frame_240.jpg,1,36,52,17,1,0.36875,0.239063,0,0.0,0.0,1,0.283333,0.228125,1,0.1,0.490625,1,0.56875,0.70625,1,0.295833,0.942187,1,0.452083,0.696875,1,0.202083,0.951562,MAQ01053_frame_240_mask.jpg
MAQ01053_frame_260.jpg,1,36,52,17,1,0.383333,0.165625,0,0.0,0.0,1,0.289583,0.151562,1,0.108333,0.432812,1,0.58125,0.710938,1,0.308333,0.91875,1,0.452083,0.710938,1,0.2125,0.93125,MAQ01053_frame_260_mask.jpg
MAQ01053_frame_280.jpg,1,36,52,17,1,0.46875,0.14375,0,0.0,0.0,1,0.389583,0.128125,1,0.1375,0.382812,1,0.729167,0.646875,1,0.3875,0.8328120000000001,1,0.641667,0.639062,1,0.308333,0.84375,MAQ01053_frame_280_mask.jpg
MAQ01053_frame_300.jpg,1,36,52,17,1,0.55,0.089063,0,0.0,0.0,1,0.483333,0.06875,1,0.154167,0.304688,1,0.83125,0.576562,1,0.420833,0.753125,1,0.777083,0.571875,1,0.35625,0.7625,MAQ01053_frame_300_mask.jpg
MAQ01053_frame_320.jpg,1,36,52,17,0,0.0,0.0,0,0.0,0.0,1,0.470833,0.10625,1,0.077083,0.357812,1,0.958333,0.559375,1,0.49375,0.8125,1,0.947917,0.520312,1,0.435417,0.820312,MAQ01053_frame_320_mask.jpg
MAQ01053_frame_340.jpg,1,36,52,17,0,0.0,0.0,0,0.0,0.0,1,0.460417,0.015625,1,0.127083,0.292187,0,0.0,0.0,1,0.720833,0.629687,0,0.0,0.0,1,0.704167,0.614062,MAQ01053_frame_340_mask.jpg
MAQ01053_frame_360.jpg,1,36,52,17,0,0.0,0.0,1,0.2125,0.460938,1,0.375,0.164062,1,0.166667,0.43125,1,0.997917,0.260937,1,0.81875,0.6,1,0.99375,0.204687,1,0.802083,0.571875,MAQ01053_frame_360_mask.jpg
MAQ01053_frame_380.jpg,1,36,52,17,0,0.0,0.0,1,0.258333,0.609375,1,0.308333,0.3125,1,0.202083,0.58125,1,0.922917,0.234375,1,0.910417,0.5625,1,0.875,0.16875,1,0.872917,0.51875,MAQ01053_frame_380_mask.jpg
MAQ01053_frame_400.jpg,1,36,52,17,0,0.0,0.0,1,0.410417,0.623437,1,0.358333,0.348438,1,0.341667,0.603125,1,0.889583,0.08125,0,0.0,0.0,1,0.81875,0.032813,1,0.960417,0.31406300000000004,MAQ01053_frame_400_mask.jpg
MAQ01054_frame_0.jpg,1,35,52,18,0,0.0,0.0,1,0.345833,0.753125,1,0.122917,0.496875,1,0.277083,0.771875,1,0.48125,0.189062,1,0.75,0.503125,1,0.416667,0.190625,1,0.689583,0.51875,MAQ01054_frame_0_mask.jpg
MAQ01054_frame_20.jpg,1,35,52,18,0,0.0,0.0,1,0.35,0.751563,1,0.125,0.495312,1,0.279167,0.770312,1,0.470833,0.164062,1,0.752083,0.46875,1,0.4,0.160938,1,0.685417,0.476562,MAQ01054_frame_20_mask.jpg
MAQ01054_frame_40.jpg,1,35,52,18,0,0.0,0.0,1,0.3375,0.742188,1,0.09375,0.495312,1,0.25,0.759375,1,0.391667,0.076563,1,0.69375,0.301563,1,0.3125,0.067187,1,0.61875,0.309375,MAQ01054_frame_40_mask.jpg
MAQ01054_frame_60.jpg,1,35,52,18,0,0.0,0.0,1,0.297917,0.73125,1,0.027083,0.510938,1,0.195833,0.754687,0,0.0,0.0,1,0.583333,0.11406199999999997,0,0.0,0.0,1,0.485417,0.107813,MAQ01054_frame_60_mask.jpg
MAQ01054_frame_80.jpg,1,35,52,18,0,0.0,0.0,1,0.427083,0.8375,1,0.154167,0.603125,1,0.322917,0.8578120000000001,1,0.410417,0.082812,1,0.733333,0.171875,1,0.302083,0.070312,1,0.63125,0.16875,MAQ01054_frame_80_mask.jpg
MAQ01054_frame_100.jpg,1,35,52,18,0,0.0,0.0,1,0.397917,0.853125,1,0.077083,0.592187,1,0.3,0.88125,1,0.39375,0.08125,1,0.8,0.254688,1,0.30625,0.064062,1,0.71875,0.25,MAQ01054_frame_100_mask.jpg
MAQ01054_frame_120.jpg,1,35,52,18,0,0.0,0.0,1,0.266667,0.8125,1,0.029167,0.528125,1,0.17916700000000002,0.825,1,0.43125,0.1625,1,0.725,0.457813,1,0.360417,0.148438,1,0.65625,0.4625,MAQ01054_frame_120_mask.jpg
MAQ01054_frame_140.jpg,1,35,52,18,0,0.0,0.0,1,0.10625,0.714063,1,0.014583,0.376563,1,0.0125,0.7125,1,0.452083,0.123438,1,0.558333,0.5875,1,0.358333,0.10625,1,0.458333,0.589063,MAQ01054_frame_140_mask.jpg
MAQ01054_frame_160.jpg,1,35,52,18,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.372917,0.33125,1,0.372917,0.83125,1,0.266667,0.321875,1,0.2625,0.8421870000000001,MAQ01054_frame_160_mask.jpg
MAQ01054_frame_180.jpg,1,35,52,18,0,0.0,0.0,0,0.0,0.0,1,0.183333,0.353125,1,0.108333,0.665625,1,0.589583,0.36875,1,0.5125,0.835938,1,0.49375,0.36875,1,0.4125,0.8484370000000001,MAQ01054_frame_180_mask.jpg
MAQ01054_frame_200.jpg,1,35,52,18,1,0.235417,0.226562,0,0.0,0.0,1,0.158333,0.220312,1,0.06666699999999999,0.526563,1,0.614583,0.370312,1,0.479167,0.778125,1,0.525,0.378125,1,0.385417,0.785937,MAQ01054_frame_200_mask.jpg
MAQ01054_frame_220.jpg,1,35,52,18,1,0.2,0.17343699999999998,0,0.0,0.0,1,0.114583,0.1625,0,0.0,0.0,1,0.560417,0.496875,1,0.335417,0.851562,1,0.452083,0.509375,1,0.239583,0.8625,MAQ01054_frame_220_mask.jpg
MAQ01054_frame_240.jpg,1,35,52,18,1,0.25416700000000003,0.235937,0,0.0,0.0,1,0.16875,0.225,1,0.0125,0.496875,1,0.570833,0.698438,1,0.31666700000000003,0.939063,1,0.460417,0.714063,1,0.225,0.951562,MAQ01054_frame_240_mask.jpg
MAQ01054_frame_260.jpg,1,35,52,18,1,0.322917,0.13906300000000002,0,0.0,0.0,1,0.239583,0.11875,1,0.00625,0.38125,1,0.625,0.634375,1,0.295833,0.8375,1,0.529167,0.645312,1,0.20625,0.84375,MAQ01054_frame_260_mask.jpg
MAQ01054_frame_280.jpg,1,35,52,18,1,0.385417,0.12656199999999998,0,0.0,0.0,1,0.31875,0.10625,1,0.072917,0.359375,1,0.689583,0.489063,1,0.3625,0.75,1,0.6125,0.485938,1,0.28541700000000003,0.746875,MAQ01054_frame_280_mask.jpg
MAQ01054_frame_300.jpg,1,35,52,18,1,0.341667,0.17343699999999998,0,0.0,0.0,1,0.279167,0.15468800000000002,1,0.091667,0.423438,1,0.714583,0.364063,1,0.466667,0.695312,1,0.647917,0.359375,1,0.39375,0.69375,MAQ01054_frame_300_mask.jpg
MAQ01054_frame_320.jpg,1,35,52,18,0,0.0,0.0,0,0.0,0.0,1,0.191667,0.204687,1,0.104167,0.4875,1,0.6625,0.225,1,0.56875,0.596875,1,0.6,0.2125,1,0.497917,0.601562,MAQ01054_frame_320_mask.jpg
MAQ01054_frame_340.jpg,1,35,52,18,0,0.0,0.0,0,0.0,0.0,1,0.177083,0.370312,1,0.152083,0.657813,1,0.633333,0.264062,1,0.652083,0.645312,1,0.56875,0.25156300000000004,1,0.583333,0.65,MAQ01054_frame_340_mask.jpg
MAQ01054_frame_360.jpg,1,35,52,18,0,0.0,0.0,1,0.252083,0.68125,1,0.177083,0.385937,1,0.175,0.679688,1,0.629167,0.21875,1,0.704167,0.601562,1,0.5625,0.209375,1,0.633333,0.60625,MAQ01054_frame_360_mask.jpg
MAQ01055_frame_0.jpg,1,34,52,19,1,0.279167,0.292187,0,0.0,0.0,1,0.208333,0.296875,1,0.125,0.604688,1,0.739583,0.459375,1,0.604167,0.8390629999999999,1,0.675,0.459375,1,0.541667,0.85625,MAQ01055_frame_0_mask.jpg
MAQ01055_frame_20.jpg,1,34,52,19,0,0.0,0.0,0,0.0,0.0,1,0.15,0.28125,1,0.13125,0.607812,1,0.683333,0.276562,1,0.65625,0.715625,1,0.616667,0.26718800000000004,1,0.597917,0.723437,MAQ01055_frame_20_mask.jpg
MAQ01055_frame_40.jpg,1,34,52,19,0,0.0,0.0,0,0.0,0.0,1,0.03125,0.317188,1,0.122917,0.660937,1,0.533333,0.05,1,0.708333,0.532813,1,0.44375,0.028125,1,0.641667,0.523438,MAQ01055_frame_40_mask.jpg
MAQ01055_frame_60.jpg,1,34,52,19,0,0.0,0.0,1,0.2375,0.676562,1,0.00625,0.35625,1,0.1625,0.690625,0,0.0,0.0,1,0.785417,0.332813,0,0.0,0.0,1,0.702083,0.30625,MAQ01055_frame_60_mask.jpg
MAQ01055_frame_80.jpg,1,34,52,19,0,0.0,0.0,1,0.297917,0.75625,1,0.097917,0.46875,1,0.220833,0.767188,1,0.427083,0.040625,1,0.720833,0.353125,1,0.3375,0.017188,1,0.63125,0.326562,MAQ01055_frame_80_mask.jpg
MAQ01055_frame_100.jpg,1,34,52,19,0,0.0,0.0,1,0.335417,0.75625,1,0.1375,0.46875,1,0.264583,0.767188,1,0.479167,0.040625,1,0.76875,0.354687,1,0.385417,0.020313,1,0.68125,0.33125,MAQ01055_frame_100_mask.jpg
MAQ01055_frame_120.jpg,1,34,52,19,0,0.0,0.0,1,0.375,0.746875,1,0.16875,0.426563,1,0.29375,0.760938,1,0.6375,0.076563,1,0.916667,0.509375,1,0.547917,0.054688,1,0.84375,0.4875,MAQ01055_frame_120_mask.jpg
